index,date,months,customer,style,SKU,size,PCS,rate,gross_amount
14777,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-M,M,1,612.5,582
14778,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-S,S,1,612.5,582
14779,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0203,J0203-TP-L,L,1,612.5,582
14780,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-XL,XL,1,687.5,653
14781,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-XXL,XXL,1,687.5,653
14782,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-XS,XS,1,687.5,653
14783,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-XXXL,XXXL,1,687.5,653
14784,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-M,M,1,687.5,653
14785,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-S,S,1,687.5,653
14786,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0351,J0351-SET-L,L,1,687.5,653
14787,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-XL,XL,1,562.5,534
14788,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-M,M,1,562.5,534
14789,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2014,JNE2014-KR-178-XXXL,XXXL,1,462.5,439
14790,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2014,JNE2014-KR-178-XXL,XXL,1,462.5,439
14791,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-XL,XL,1,500,475
14792,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-XS,XS,1,500,475
14793,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-L,L,1,500,475
14794,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-XXL,XXL,1,500,475
14795,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-S,S,1,500,475
14796,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-M,M,1,500,475
14797,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3068,JNE3068-KR-XXL,XXL,1,687.5,653
14798,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-XXL,XXL,1,350,332
14799,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-XXL,XXL,1,350,332
14800,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-XXXL,XXXL,1,350,332
14801,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-XXXL,XXXL,1,350,332
14802,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-XL,XL,1,350,332
14803,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-XS,XS,1,350,332
14804,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-S,S,1,350,332
14805,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-L,L,1,350,332
14806,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3405,JNE3405-KR-M,M,1,350,332
14807,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3423,JNE3423-KR-XXL,XXL,1,362.5,344
14808,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-XXXL,XXXL,1,350,332
14809,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-XS,XS,1,350,332
14810,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-XXL,XXL,1,350,332
14811,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-M,M,1,350,332
14812,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-L,L,1,350,332
14813,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-XL,XL,1,350,332
14814,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3439,JNE3439-KR-S,S,1,350,332
14815,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-XL,XL,1,425,404
14816,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-XXXL,XXXL,1,425,404
14817,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-M,M,1,425,404
14818,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-L,L,1,425,404
14819,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-S,S,1,425,404
14820,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-XXL,XXL,1,425,404
14821,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3445,JNE3445-KR-XXL,XXL,1,425,404
14822,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-XXL,XXL,1,387.5,368
14823,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-S,S,1,387.5,368
14824,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-M,M,1,387.5,368
14825,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-XL,XL,1,387.5,368
14826,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-XXXL,XXXL,1,387.5,368
14827,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-XS,XS,1,387.5,368
14828,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3534,JNE3534-KR-L,L,1,387.5,368
14829,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-XL,XL,1,425,404
14830,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-M,M,1,425,404
14831,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-L,L,1,425,404
14832,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-XS,XS,1,425,404
14833,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-L,L,1,462.5,439
14834,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-M,M,1,462.5,439
14835,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-XXXL,XXXL,1,462.5,439
14836,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-XL,XL,1,462.5,439
14837,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-XS,XS,1,462.5,439
14838,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-S,S,1,462.5,439
14839,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3553,JNE3553-KR-XXL,XXL,1,462.5,439
14840,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-XS,XS,1,462.5,439
14841,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-S.,S,1,462.5,439
14842,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-L,L,1,462.5,439
14843,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-XL,XL,1,462.5,439
14844,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-M,M,1,462.5,439
14845,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-XXL,XXL,1,462.5,439
14846,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-XXL,XXL,1,412.5,392
14847,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-XXXL,XXXL,1,412.5,392
14848,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-M,M,1,412.5,392
14849,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-S,S,1,412.5,392
14850,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-XS,XS,1,412.5,392
14851,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-L,L,1,412.5,392
14852,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-L,L,1,425,404
14853,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-XL,XL,1,425,404
14854,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-S,S,1,425,404
14855,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-XXL,XXL,1,425,404
14856,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-M,M,1,350,332
14857,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-S,S,1,350,332
14858,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-XXL,XXL,1,350,332
14859,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-XS,XS,1,350,332
14860,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-XS,XS,1,387.5,368
14861,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-XXL,XXL,1,387.5,368
14862,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-XL,XL,1,387.5,368
14863,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-S,S,1,387.5,368
14864,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-M,M,1,387.5,368
14865,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-L,L,1,500,475
14866,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-XL,XL,1,500,475
14867,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-XXXL,XXXL,1,500,475
14868,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-XS,XS,1,500,475
14869,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-S,S,1,500,475
14870,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XS,XS,1,537.5,511
14871,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-XXXL,XXXL,1,412.5,392
14872,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-XXL,XXL,1,412.5,392
14873,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-XS,XS,1,412.5,392
14874,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-XL,XL,1,412.5,392
14875,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-M,M,1,412.5,392
14876,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-S,S,1,412.5,392
14877,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3676,JNE3676-TU-L,L,1,412.5,392
14878,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-XL,XL,1,537.5,511
14879,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-XS,XS,1,537.5,511
14880,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-L,L,1,462.5,439
14881,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-S,S,1,462.5,439
14882,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-XXXL,XXXL,1,562.5,534
14883,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-XS,XS,1,562.5,534
14884,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-XL,XL,1,562.5,534
14885,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-XXL,XXL,1,562.5,534
14886,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-L,L,1,562.5,534
14887,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-M,M,1,562.5,534
14888,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3744,JNE3744-TU-S,S,1,562.5,534
14889,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-L,L,1,500,475
14890,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-XS,XS,1,500,475
14891,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-S,S,1,500,475
14892,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-XXL,XXL,1,500,475
14893,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-XXXL,XXXL,1,500,475
14894,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-M,M,1,500,475
14895,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,JNE3863,JNE3863-TU-XL,XL,1,500,475
14896,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE2014,PJNE2014-KR-4XL,4XL,1,650,618
14897,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE2014,PJNE2014-KR-6XL,6XL,1,650,618
14898,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE2014,PJNE2014-KR-5XL,5XL,1,650,618
14899,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3405,PJNE3405-KR-4XL,4XL,1,462.5,439
14900,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3405,PJNE3405-KR-5XL,5XL,1,462.5,439
14901,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3405,PJNE3405-KR-6XL,6XL,1,462.5,439
14902,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3423,PJNE3423-KR-4XL,4XL,1,537.5,511
14903,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3423,PJNE3423-KR-5XL,5XL,1,537.5,511
14904,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3445,PJNE3445-KR-5XL,5XL,1,537.5,511
14905,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3445,PJNE3445-KR-4XL,4XL,1,537.5,511
14906,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,PJNE3445,PJNE3445-KR-6XL,6XL,1,537.5,511
14907,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-XXXL,XXXL,1,900,855
14908,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-XXL,XXL,1,900,855
14909,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-L,L,1,900,855
14910,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-XL,XL,1,900,855
14911,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-XS,XS,1,900,855
14912,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-M,M,1,900,855
14913,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET098,SET098-KR-PP-S,S,1,900,855
14914,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-S,S,1,687.5,653
14915,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-XS,XS,1,687.5,653
14916,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-L,L,1,687.5,653
14917,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-XXL,XXL,1,687.5,653
14918,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-XXXL,XXXL,1,687.5,653
14919,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-XL,XL,1,687.5,653
14920,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-S,S,1,687.5,653
14921,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-XXXL,XXXL,1,687.5,653
14922,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-XXL,XXL,1,687.5,653
14923,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-M,M,1,687.5,653
14924,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-L,L,1,687.5,653
14925,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-XL,XL,1,687.5,653
14926,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET289,SET289-KR-NP-XS,XS,1,687.5,653
14927,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-S,S,1,1000,950
14928,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-XXXL,XXXL,1,1000,950
14929,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-XS,XS,1,1000,950
14930,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-XXL,XXL,1,1000,950
14931,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-XXL,XXL,1,925,879
14932,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-XXXL,XXXL,1,925,879
14933,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-XL,XL,1,925,879
14934,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-L,L,1,925,879
14935,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-XS,XS,1,925,879
14936,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-M,M,1,925,879
14937,2022-02-22,Feb-22,ETHNIC WEAVES FASHION LLC,SET347,SET347-KR-NP-S,S,1,925,879
14938,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE1977,JNE1977-KR-237-M,M,1,312.5,312
14939,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3421,JNE3421-KR-XXL,XXL,1,362.5,362
14940,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3405,JNE3405-KR-M,M,1,350,350
14941,2022-02-22,Feb-22,MANGAI PRABHAKAR,SAR031,SAR031,Free,1,848.75,849
14942,2022-02-22,Feb-22,MANGAI PRABHAKAR,PJNE1906,PJNE1906-KR-4XL,4XL,1,587.5,588
14943,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3373,JNE3373-KR-M,M,1,525,525
14944,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3459,JNE3459-KR-XXXL,XXXL,1,687.5,688
14945,2022-02-22,Feb-22,MANGAI PRABHAKAR,J0136,J0136-KR-XXXL,XXXL,1,500,500
14946,2022-02-22,Feb-22,MANGAI PRABHAKAR,J0097,J0097-KR-M,M,1,562.5,562
14947,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3273,JNE3273-KR-XXXL,XXXL,1,650,650
14948,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3160,JNE3160-KR-M,M,1,687.5,688
14949,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3042,JNE3042-KR-M,M,1,462.5,462
14950,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3795,JNE3795-KR-M,M,1,650,650
14951,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3738,JNE3738-KR-XXL,XXL,1,562.5,562
14952,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3726,JNE3726-KR-XXXL,XXXL,1,431.25,431
14953,2022-02-22,Feb-22,MANGAI PRABHAKAR,SET289,SET289-KR-NP-L,L,1,687.5,688
14954,2022-02-22,Feb-22,MANGAI PRABHAKAR,SET327,SET327-KR-DPT-XXXL,XXXL,1,1000,1000
14955,2022-02-22,Feb-22,MANGAI PRABHAKAR,J0306,J0306-DR-L,L,1,650,650
14956,2022-02-22,Feb-22,MANGAI PRABHAKAR,J0339,J0339-DR-XXXL,XXXL,1,775,775
14957,2022-02-22,Feb-22,MANGAI PRABHAKAR,JNE3708,JNE3708-TU-XXXL,XXXL,1,650,650
14958,2022-02-22,Feb-22,MANGAI PRABHAKAR,J0172,J0172-TP-L,L,1,425,425
14959,2022-02-23,Feb-22,MRS. SUMITHA RAJU,BL099,BL099-XL,XL,1,231.25,227
14960,2022-02-23,Feb-22,MRS. SUMITHA RAJU,BL099,BL099-XXL,XXL,1,231.25,227
14961,2022-02-23,Feb-22,MRS. SUMITHA RAJU,BTM008,BTM008-XXL,XXL,1,425,416
14962,2022-02-23,Feb-22,MRS. SUMITHA RAJU,BTM021,BTM021-XXL,XXL,1,425,416
14963,2022-02-23,Feb-22,MRS. SUMITHA RAJU,BTM031,BTM031-NP-XXL,XXL,1,425,416
14964,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0157,J0157-DR-M,M,1,562.5,551
14965,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0157,J0157-DR-XL,XL,1,562.5,551
14966,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0157,J0157-DR-XXL,XXL,1,562.5,551
14967,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0196,J0196-TP-L,L,1,537.5,527
14968,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0196,J0196-TP-XL,XL,1,537.5,527
14969,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0196,J0196-TP-XXL,XXL,1,537.5,527
14970,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0207,J0207-DR-L,L,1,775,760
14971,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0207,J0207-DR-M,M,1,775,760
14972,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0207,J0207-DR-XL,XL,1,775,760
14973,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0207,J0207-DR-XXL,XXL,1,775,760
14974,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0208,J0208-DR-L,L,1,687.5,674
14975,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0208,J0208-DR-M,M,1,687.5,674
14976,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0208,J0208-DR-XL,XL,1,687.5,674
14977,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0208,J0208-DR-XXL,XXL,1,687.5,674
14978,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0212,J0212-DR-L,L,1,775,760
14979,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0212,J0212-DR-M,M,1,775,760
14980,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0212,J0212-DR-XL,XL,1,775,760
14981,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0212,J0212-DR-XXL,XXL,1,775,760
14982,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0344,J0344-TP-L,L,1,425,416
14983,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0344,J0344-TP-XL,XL,1,425,416
14984,2022-02-23,Feb-22,MRS. SUMITHA RAJU,J0344,J0344-TP-XXL,XXL,1,425,416
14985,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE2009,JNE2009-KR-310-L,L,1,462.5,453
14986,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE2009,JNE2009-KR-310-XL,XL,1,462.5,453
14987,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE2009,JNE2009-KR-310-XXL,XXL,1,462.5,453
14988,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3366,JNE3366-KR-1053-L,L,1,525,514
14989,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3366,JNE3366-KR-1053-XL,XL,1,525,514
14990,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3366,JNE3366-KR-1053-XXL,XXL,1,525,514
14991,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3384,JNE3384-KR-L,L,1,462.5,453
14992,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3384,JNE3384-KR-XL,XL,1,462.5,453
14993,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3384,JNE3384-KR-XXL,XXL,1,462.5,453
14994,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3396,JNE3396-KR-L,L,1,587.5,576
14995,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3396,JNE3396-KR-XL,XL,1,587.5,576
14996,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3396,JNE3396-KR-XXL,XXL,1,587.5,576
14997,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3535,JNE3535-KR-L,L,1,387.5,380
14998,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3535,JNE3535-KR-XL,XL,1,387.5,380
14999,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3535,JNE3535-KR-XXL,XXL,1,387.5,380
15000,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3548,JNE3548-KR-L,L,1,462.5,453
15001,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3548,JNE3548-KR-XL,XL,1,462.5,453
15002,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3548,JNE3548-KR-XXL,XXL,1,462.5,453
15003,2022-02-23,Feb-22,MRS. SUMITHA RAJU,JNE3559,JNE3559-KR-L,L,1,462.5,453
